Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"C Fettal, L Labiod, M Nadif","Efficient Graph Convolution for Joint Node Representation Learning and Clustering",2022,"Proceedings of the Fifteenth ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3488560.3498533","https://scholar.google.com/scholar?cites=15766519600648269205&as_sdt=2005&sciodt=2007&hl=en",874,"2022-06-21 20:50:26","","10.1145/3488560.3498533","","",,,,,1,1.00,0,3,1,"… AGC [48] proposes to exploit high-order neighborhoods in the clustering process through an adaptive rule for neighborhood order selection. Deep Modularity Network [5] clusters the …","","https://scholar.google.com/scholar?q=related:la3fzAruzdoJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
114,"JA Rochlis, MW Eichin","With microscope and tweezers: The worm from MIT's perspective",1989,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/63526.63528","https://scholar.google.com/scholar?cites=6256247427385994955&as_sdt=2005&sciodt=2007&hl=en",875,"2022-06-21 20:50:26","","10.1145/63526.63528","","",,,,,114,3.45,57,2,33,"… who may log into an account over the network without supplying a password. Unfortunately, … in a different fashion (by turning on the high order bit of each character). At the same time …","https://dl.acm.org/doi/pdf/10.1145/63526.63528","https://scholar.google.com/scholar?q=related:yy5LYOOn0lYJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
23,"X Zhu, R Sarkar, J Gao","Segmenting a sensor field: Algorithms and applications in network design",2009,"ACM Transactions on Sensor Networks (TOSN)","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1498915.1498918","https://scholar.google.com/scholar?cites=10156254594899925324&as_sdt=2005&sciodt=2007&hl=en",876,"2022-06-21 20:50:26","","10.1145/1498915.1498918","","",,,,,23,1.77,8,3,13,"… Topology here means algebraic topology and refers to holes or high-order features. In the literature, uniformly random sensor deployment inside a simple geometric region (eg, without …","http://page.mi.fu-berlin.de/sarkar/papers/segmentation-journal.pdf","https://scholar.google.com/scholar?q=related:TFlwcb5D8owJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
25,"L Chen, Y Liu, Z Zheng, P Yu","Heterogeneous neural attentive factorization machine for rating prediction",2018,"Proceedings of the 27th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3269206.3271759","https://scholar.google.com/scholar?cites=10590005806211013100&as_sdt=2005&sciodt=2007&hl=en",877,"2022-06-21 20:50:26","","10.1145/3269206.3271759","","",,,,,25,6.25,6,4,4,"… He and Chua proposed Neural Factorization Machine[8] which using the deep neural network to model high-order feature interactions. Previous HIN-based recommendation models …","","https://scholar.google.com/scholar?q=related:7BmIKCxC95IJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
52,"B Burley, D Adler, MJY Chiang, H Driskill…","The design and evolution of disney's hyperion renderer",2018,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3182159","https://scholar.google.com/scholar?cites=10226297695843060157&as_sdt=2005&sciodt=2007&hl=en",878,"2022-06-21 20:50:26","","10.1145/3182159","","",,,,,52,13.00,10,5,4,"… However, we now employ one, mainly to limit network I/O load. Texture data access routinely … For high-order scattering, we desire to reduce the highly anisotropic scattering toward more …","","https://scholar.google.com/scholar?q=related:vQkfuJIb640J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
7,"Y Xu, S Sun, H Zhang, C Yi, Y Miao, D Yang…","Time-aware graph embedding: A temporal smoothness and task-oriented approach",2021,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3480243","https://scholar.google.com/scholar?cites=2059453350661310928&as_sdt=2005&sciodt=2007&hl=en",879,"2022-06-21 20:50:26","","10.1145/3480243","","",,,,,7,7.00,1,7,1,"… , [41] presents a novel deep evolutionary knowledge network, Know-Evolve which learns … the dynamic network while retaining high-order similarity. When the network structure changes …","https://arxiv.org/pdf/2007.11164","https://scholar.google.com/scholar?q=related:0MmnNemllBwJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
20,"H Peng, R Zhang, Y Dou, R Yang, J Zhang…","Reinforced neighborhood selection guided multi-relational graph neural networks",2021,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3490181","https://scholar.google.com/scholar?cites=11301975268760391857&as_sdt=2005&sciodt=2007&hl=en",880,"2022-06-21 20:50:26","","10.1145/3490181","","",,,,,20,20.00,3,6,1,"… network along with the message passing neural network to … to build the complex neural network structures. The usability … RioGNN to learn high-order node representations according to …","https://dl.acm.org/doi/pdf/10.1145/3490181","https://scholar.google.com/scholar?q=related:sZC2YqCu2JwJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
10,"P Bakalov, EG Hoel, S Kim","A network model for the utility domain",2017,"Proceedings of the 25th ACM SIGSPATIAL …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3139958.3139980","https://scholar.google.com/scholar?cites=4457061288107265393&as_sdt=2005&sciodt=2007&hl=en",881,"2022-06-21 20:50:26","","10.1145/3139958.3139980","","",,,,,10,2.00,3,3,5,"… With the utility network, users can create and edit objects that model every type of utility … through the network, and perform high order engineering analyses of the network. The utility …","","https://scholar.google.com/scholar?q=related:cU3Hg6Cp2j0J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
15,"C Schifanella, KS Candan, ML Sapino","Multiresolution tensor decompositions with mode hierarchies",2014,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2532169","https://scholar.google.com/scholar?cites=10907022655319947068&as_sdt=2005&sciodt=2007&hl=en",882,"2022-06-21 20:50:26","","10.1145/2532169","","",,,,,15,1.88,5,3,8,"… Tensors (multidimensional arrays) are widely used for representing high-order dimensional data, in applications ranging from social networks, sensor data, and Internet traffic. Multiway …","https://iris.unito.it/bitstream/2318/141829/4/TKDD14.pdf","https://scholar.google.com/scholar?q=related:PLd7L1GHXZcJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
115,"C Ma, P Kang, X Liu","Hierarchical gating networks for sequential recommendation",2019,"… of the 25th ACM SIGKDD international conference …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3292500.3330984","https://scholar.google.com/scholar?cites=14139718283761318542&as_sdt=2005&sciodt=2007&hl=en",883,"2022-06-21 20:50:26","","10.1145/3292500.3330984","","",,,,,115,38.33,38,3,3,"… network to control what item latent features and which relevant item can be passed to the downstream layers. Our hierarchical gating network … models with high-order Markov chains to …","https://arxiv.org/pdf/1906.09217","https://scholar.google.com/scholar?q=related:jnqwF91eOsQJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
31,"SG Ge, J Xia, W Sha, CH Zheng","Cancer subtype discovery based on integrative model of multigenomic data",2016,"IEEE/ACM transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7707443/","https://scholar.google.com/scholar?cites=7904288096426159246&as_sdt=2005&sciodt=2007&hl=en",884,"2022-06-21 20:50:26","","","","",,,,,31,5.17,8,4,6,"… discriminant method to make full use of the high-order statistical information. Zheng et al. [13… network fusion (SNF) [18], which constructs respective cancer sample-by-sample network …","http://222.252.30.203:8888/bitstream/DL_123456789/86626/1/Cancer%20Subtype%20Discovery%20Based%20on%20Integrative%20Model%20of%20Multigenomic%20Data.pdf","https://scholar.google.com/scholar?q=related:jmzUHSWssW0J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
28,"DF Robinson, D Judd, PK McKinley…","Efficient collective data distribution in all-port wormhole-routed hypercubes",1993,"… of the 1993 ACM/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1263537/","https://scholar.google.com/scholar?cites=3901774079048333701&as_sdt=2005&sciodt=2007&hl=en",885,"2022-06-21 20:50:26","","10.1145/169627.169837","","",,,,,28,0.97,7,4,29,"… network architecture, including the network topology, routing algorithm, and switching strategy. Network … Ecube routing algorithm resolves addresses from high order hits to low order bits…","https://dl.acm.org/doi/pdf/10.1145/169627.169837","https://scholar.google.com/scholar?q=related:hbmAN9riJTYJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
9,"LM Pan, J Chen, J Wu, S Liu, CW Ngo…","Multi-modal cooking workflow construction for food recipes",2020,"… of the 28th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3394171.3413765","https://scholar.google.com/scholar?cites=1784992960998671551&as_sdt=2005&sciodt=2007&hl=en",886,"2022-06-21 20:50:26","","10.1145/3394171.3413765","","",,,,,9,4.50,2,6,2,"… ) [19] to capture highorder visual–textual interactions. MMBT … then linked to a feed forward network with 2 hidden layers to predict … We adopt a two-layer feed forward neural network as a …","https://arxiv.org/pdf/2008.09151","https://scholar.google.com/scholar?q=related:vwTmBqSRxRgJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
7,"M Joaristi, E Serra","Sir-gn: A fast structural iterative representation learning approach for graph nodes",2021,"ACM Transactions on Knowledge Discovery from …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3450315","https://scholar.google.com/scholar?cites=6070468442537672505&as_sdt=2005&sciodt=2007&hl=en",887,"2022-06-21 20:50:26","","10.1145/3450315","","",,,,,7,7.00,4,2,1,"… location inside the network and focus on the nodes function inside the network instead. Figure 1 … by the two nodes, and high-order proximity, which captures a more global relationship. …","","https://scholar.google.com/scholar?q=related:OT-tweKiPlQJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
0,"L Wei, C Lang, L Liang, S Feng, T Wang…","Weakly Supervised Video Object Segmentation via Dual-attention Cross-branch Fusion",2022,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3506716","",888,"2022-06-21 20:50:26","","10.1145/3506716","","",,,,,0,0.00,0,6,1,"… of the extracted temporal features by leveraging high-order consistency, ie, the similarity between … network. Specifically, we adopt an encoder-decoder-like network as the generator G to …","","https://scholar.google.com/scholar?q=related:3wogADy3Zv8J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
257,"DS McCrickard, CM Chewar, JP Somervell…","A model for notification systems evaluation—assessing user goals for multitasking activity",2003,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/966930.966933","https://scholar.google.com/scholar?cites=89723009548870841&as_sdt=2005&sciodt=2007&hl=en",889,"2022-06-21 20:50:26","","10.1145/966930.966933","","",,,,,257,13.53,64,4,19,"… a network monitor on a small portion of the desktop. Many users critically depend on his quick and insightful response to network … coordination, and highorder abstraction of information. …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.3.5276&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:ueRWEJrCPgEJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
0,"Y Wang, Y Wang, C Mu","Nodes localization in sensor networks based on vectors and particle swarm optimization",2009,"… of the first ACM/SIGEVO Summit on Genetic …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1543834.1543910","",890,"2022-06-21 20:50:26","","10.1145/1543834.1543910","","",,,,,0,0.00,0,3,13,"… The object function is an absolute value and high order … doesn’t suitable in the whole network, there might be bigger distance … ’s position in the whole network, we use the information of …","","https://scholar.google.com/scholar?q=related:7wXQ1yu1NqQJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
3,"T Su, X Song, N Zheng, W Guan, Y Li…","Complementary factorization towards outfit compatibility modeling",2021,"… of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3474085.3475537","https://scholar.google.com/scholar?cites=2801643482602798468&as_sdt=2005&sciodt=2007&hl=en",891,"2022-06-21 20:50:26","","10.1145/3474085.3475537","","",,,,,3,3.00,1,6,1,"… In this work, we aim to devise an outfit compatibility modeling network F , which is capable … Meanwhile, we argue that the high-order connectivities are beneficial to synthesize a richer …","","https://scholar.google.com/scholar?q=related:hP3TV-dv4SYJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
6,"M Li, J Guo, X Cui, R Pan, Y Guo, C Wang…","Deep spherical Gaussian illumination estimation for indoor scene",2019,"… of the ACM Multimedia …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3338533.3366562","https://scholar.google.com/scholar?cites=6566285638529114681&as_sdt=2005&sciodt=2007&hl=en",892,"2022-06-21 20:50:26","","10.1145/3338533.3366562","","",,,,,6,2.00,1,7,3,"… When employing high-order SH functions to preserve high-frequency information, ringing … There is none of fully-connected layer in our architecture, which regularizes the network …","","https://scholar.google.com/scholar?q=related:OeJGov8hIFsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
187,"SKS Hari, SV Adve, H Naeimi…","Relyzer: Exploiting application-level fault equivalence to analyze application resiliency to transient faults",2012,"ACM SIGARCH …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2189750.2150990","https://scholar.google.com/scholar?cites=3209280945128379964&as_sdt=2005&sciodt=2007&hl=en",893,"2022-06-21 20:50:26","","10.1145/2189750.2150990","","",,,,,187,18.70,47,4,10,"… Once we identify the range of the valid addresses, we prune faults that would allow a memory instruction to access an invalid address (eg, faults in high order bits of the address when …","http://rsim.cs.illinois.edu/Pubs/12-ASPLOS-Hari.pdf","https://scholar.google.com/scholar?q=related:PJbOHgSoiSwJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
118,"S Kakade, M Kearns, J Langford, L Ortiz","Correlated equilibria in graphical games",2003,"Proceedings of the 4th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/779928.779934","https://scholar.google.com/scholar?cites=14143466686646124703&as_sdt=2005&sciodt=2007&hl=en",894,"2022-06-21 20:50:26","","10.1145/779928.779934","","",,,,,118,6.21,30,4,19,"… Unfortunately, arbitrary high-order correlations might exist in a CE, even for a concisely … in a certain Markov network, where the structure of the Markov network is closely related to the …","https://sham.seas.harvard.edu/files/kakade/files/cegg-2003.pdf","https://scholar.google.com/scholar?q=related:nwAdJgSwR8QJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
7,"Y Xu, CF Lynch","What do you want? Applying deep learning models to detect question topics in MOOC forum posts",2018,"Wood-stock'18: ACM Symposium on Neural Gaze …","ml4ed.cc","http://ml4ed.cc/attachments/Xu.pdf","https://scholar.google.com/scholar?cites=853474472341090940&as_sdt=2005&sciodt=2007&hl=en",895,"2022-06-21 20:50:26","PDF","","","",,,,,7,1.75,4,2,4,"… In order to examine different neural network structure, we … Then they built content-related and non-related forum social network … They found that students who exhibited more high-order …","http://ml4ed.cc/attachments/Xu.pdf","https://scholar.google.com/scholar?q=related:fDLBvIIm2AsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
59,"S Drimer, T Güneysu, C Paar","DSPs, BRAMs, and a pinch of logic: Extended recipes for AES on FPGAs",2010,"ACM Transactions on Reconfigurable …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1661438.1661441","https://scholar.google.com/scholar?cites=11568391467671136410&as_sdt=2005&sciodt=2007&hl=en",896,"2022-06-21 20:50:26","","10.1145/1661438.1661441","","",,,,,59,4.92,20,3,12,"… signal is connected to a high-order address bit of the … network is replaced with 8-, 16-, and 24-bit registers for columns 1, 2, and 3, respectively (Verilog code for the feedback network is …","https://www.researchgate.net/profile/Tim-Gueneysu/publication/220607188_DSPs_BRAMs_and_a_pinch_of_logic_extended_recipes_for_AES_on_FPGAs/links/0deec520cd4e00be4f000000/DSPs-BRAMs-and-a-pinch-of-logic-extended-recipes-for-AES-on-FPGAs.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail","https://scholar.google.com/scholar?q=related:mqgydb8ui6AJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
22,"X Wang, W Li, G Mu, D Huang, Y Wang","Facial expression synthesis by u-net conditional generative adversarial networks",2018,"Proceedings of the 2018 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3206025.3206068","https://scholar.google.com/scholar?cites=9468368965157607534&as_sdt=2005&sciodt=2007&hl=en",897,"2022-06-21 20:50:26","","10.1145/3206025.3206068","","",,,,,22,5.50,4,5,4,"… Instead of the encoder-decoder network used in generator [5], we make use of the U-Net model. As U-Net shares low level information between input and output images by skip …","https://www.researchgate.net/profile/Guodong-Mu/publication/325703732_Facial_Expression_Synthesis_by_U-Net_Conditional_Generative_Adversarial_Networks/links/5e34192a92851c7f7f0f1f97/Facial-Expression-Synthesis-by-U-Net-Conditional-Generative-Adversarial-Networks.pdf","https://scholar.google.com/scholar?q=related:bliNgmhnZoMJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
97,"S Alam, R Barrett, M Bast, MR Fahey…","Early evaluation of IBM BlueGene/P",2008,"… of the 2008 ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5214725/","https://scholar.google.com/scholar?cites=3739375490444778303&as_sdt=2005&sciodt=2007&hl=en",898,"2022-06-21 20:50:26","","","","",,,,,97,6.93,19,5,14,"… network, a 10 Gigabit Ethernet, and a JTAG control network. The 3-D torus network is the main application network on BG/… It is based on a high-order accurate, non-dissipative numerical …","https://www.academia.edu/download/45782955/Early_evaluation_of_IBM_BlueGeneP20160519-16448-17waltq.pdf","https://scholar.google.com/scholar?q=related:P1vDTTLu5DMJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
27,"M Zuluaga, P Milder, M Püschel","Streaming sorting networks",2016,"ACM Transactions on Design …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2854150","https://scholar.google.com/scholar?cites=73021802088174046&as_sdt=2005&sciodt=2007&hl=en",899,"2022-06-21 20:50:26","","10.1145/2854150","","",,,,,27,4.50,9,3,6,"… per stage determine the cost of the network. Figure 1 shows an example of an eight-element sorting network. The operator S2 sorts two … We define the following highorder operators: …","https://spiral.ece.cmu.edu/pub-spiral/pubfile/main_172.pdf","https://scholar.google.com/scholar?q=related:3hFTLvFsAwEJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
37,"Z Xu, L Chen, G Gu, C Kruegel","Peerpress: Utilizing enemies' p2p strength against them",2012,"Proceedings of the 2012 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2382196.2382257","https://scholar.google.com/scholar?cites=16812865867243928625&as_sdt=2005&sciodt=2007&hl=en",900,"2022-06-21 20:50:26","","10.1145/2382196.2382257","","",,,,,37,3.70,9,4,10,"… to large network deployments. Since we only need one scanner for the whole network instead of … In detail, we find one simple FTP service logic hosted by Nugache on a high-order port. …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.297.8154&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:MTxdiW1MU-kJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"E Volcheck","Technical report column",1997,"ACM SIGSAM Bulletin","dl.acm.org","https://dl.acm.org/doi/pdf/10.1145/261320.570100","https://scholar.google.com/scholar?cites=4233815353146620035&as_sdt=2005&sciodt=2007&hl=en",901,"2022-06-21 20:50:26","PDF","10.1145/261320.570100","","",,,,,1,0.04,1,1,25,"… Experimental results of a parallel implementation on a workstation network and on a … We show that the high-order part and the low-order part of the exact quotient can be computed …","https://dl.acm.org/doi/pdf/10.1145/261320.570100","https://scholar.google.com/scholar?q=related:gzjmyKGIwToJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
7,"Z Liu, TK Nguyen, Y Fang","Tail-gnn: Tail-node graph neural networks",2021,"… of the 27th ACM SIGKDD Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3447548.3467276","https://scholar.google.com/scholar?cites=9506312884638456027&as_sdt=2005&sciodt=2007&hl=en",902,"2022-06-21 20:50:26","","10.1145/3447548.3467276","","",,,,,7,7.00,2,3,1,"… Toward robust tail node embedding, in this paper we propose a novel graph neural network called … For future work, we plan to exploit high-order neighborhood information for tail node …","https://www.atailab.cn/seminar2021fall/pdf/KDD_2021_Tail-GNN_Tail-Node%20Graph%20Neural%20Networks.pdf","https://scholar.google.com/scholar?q=related:2xiYtDM17YMJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
2,"H Liu, Z Zhang, P Cui, Y Zhang, Q Cui, J Liu…","Signed Graph Neural Network with Latent Groups",2021,"… of the 27th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3447548.3467355","https://scholar.google.com/scholar?cites=18360032615400688663&as_sdt=2005&sciodt=2007&hl=en",903,"2022-06-21 20:50:26","","10.1145/3447548.3467355","","",,,,,2,2.00,0,7,1,"… For example, SiNE [31] first learns signed network embedding with an objective function … [16] uses feature diffusion to take high-order neighbors into consideration. As mentioned in [9], …","https://zw-zhang.github.io/files/2021_KDD_GSGNN.pdf","https://scholar.google.com/scholar?q=related:F0yLWWPwy_4J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
22,"LQ Yan, W Sun, HW Jensen…","A BSSRDF model for efficient rendering of fur with global illumination",2017,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3130800.3130802","https://scholar.google.com/scholar?cites=12215857053030591765&as_sdt=2005&sciodt=2007&hl=en",904,"2022-06-21 20:50:26","","10.1145/3130800.3130802","","",,,,,22,4.40,6,4,5,"… a neural network structure to solve the parameter conversion problem. We chose a neural network … Then, in Section 5.2, we describe our neural network architecture for the parameter …","https://dl.acm.org/doi/pdf/10.1145/3130800.3130802","https://scholar.google.com/scholar?q=related:Fa3WcERxh6kJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
64,"T Furtak, JN Amaral, R Niewiadomski","Using SIMD registers and instructions to enable instruction-level parallelism in sorting algorithms",2007,"… of the nineteenth annual ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1248377.1248436","https://scholar.google.com/scholar?cites=4416383241141626210&as_sdt=2005&sciodt=2007&hl=en",905,"2022-06-21 20:50:26","","10.1145/1248377.1248436","","",,,,,64,4.27,21,3,15,"… sorting network is the total number of comparators in the network… copy the 2 high-order words from Rb to the 2 low-order words of … copy the 2 low-order words from Rb to the 2 high-order …","https://www.academia.edu/download/47311134/p348-furtak.pdf","https://scholar.google.com/scholar?q=related:YiU8qCglSj0J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
66,"S Rai, O Deshpande, C Ou, CU Martel…","Reliable multipath provisioning for high-capacity backbone mesh networks",2007,"IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4265606/","https://scholar.google.com/scholar?cites=18316852996816084963&as_sdt=2005&sciodt=2007&hl=en",906,"2022-06-21 20:50:26","","","","",,,,,66,4.40,13,5,15,"… Through our simulations, we demonstrate that network operators can provision a larger number of connection requests, if customers are willing to receive a statistically equivalent …","http://nslab.kaist.ac.kr/courses/2007/cs712/mesh%20network/10.%20Reliable%20Multipath%20Provisioning%20for%20High-Capacity.pdf","https://scholar.google.com/scholar?q=related:459F9sCIMv4J:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
1,"X Shen, K Lu, S Mehta, J Zhang, W Liu, J Fan…","MKEL: Multiple Kernel Ensemble Learning via Unified Ensemble Loss for Image Classification",2021,"ACM Transactions on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3457217","https://scholar.google.com/scholar?cites=15844408953206396100&as_sdt=2005&sciodt=2007&hl=en",907,"2022-06-21 20:50:26","","10.1145/3457217","","",,,,,1,1.00,0,7,1,"… loss into the deep network paradigm and take the sub-network as a … into a whole unified network to improve the classification … (MLKP) to capture high-order statistics of deep features in …","","https://scholar.google.com/scholar?q=related:xNTi4_6l4tsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
11,"H Karshenas, A Nikanjam, BH Helmi…","Combinatorial effects of local structures and scoring metrics in Bayesian optimization algorithm",2009,"… of the first ACM/SIGEVO …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1543834.1543870","https://scholar.google.com/scholar?cites=6657195827940475128&as_sdt=2005&sciodt=2007&hl=en",908,"2022-06-21 20:50:26","","10.1145/1543834.1543870","","",,,,,11,0.85,3,4,13,"… When number of conditional probabilities (network parameters) due to high order of interactions in network is huge, representing and storing these parameters (Conditional probabilities…","https://www.academia.edu/download/43291742/Combinatorial_effects_of_local_structure20160302-12917-1epxlkz.pdf","https://scholar.google.com/scholar?q=related:-MCajFUcY1wJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
66,"ML Corliss, EC Lewis, A Roth","Using DISE to protect return addresses from attack",2005,"ACM SIGARCH Computer Architecture …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1055626.1055636","https://scholar.google.com/scholar?cites=5974434430587229568&as_sdt=2005&sciodt=2007&hl=en",909,"2022-06-21 20:50:26","","10.1145/1055626.1055636","","",,,,,66,3.88,22,3,17,"… Alternatively, we could allocate the shadow stack so that all entries (and only stack entries) share the same set of high-order bits (ie, segment) and test that the target of all stores do not …","http://www.elewis.net/papers/wassa04.pdf","https://scholar.google.com/scholar?q=related:gNUD8XV06VIJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
6,"H Ma, Z Zhang, W Li, S Lu","Unsupervised human activity representation learning with multi-task deep clustering",2021,"Proceedings of the ACM on Interactive …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3448074","https://scholar.google.com/scholar?cites=7709916115671899773&as_sdt=2005&sciodt=2007&hl=en",910,"2022-06-21 20:50:26","","10.1145/3448074","","",,,,,6,6.00,2,4,1,"… We further train a deep neural network (DNN) with the latent features and pseudo labels for activity … in HAR systems to automatically extract high-order deep features from the raw data [3…","","https://scholar.google.com/scholar?q=related:fd6uutsf_2oJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
2,"M Crespo, A Jarabo, A Muñoz","Primary-space adaptive control variates using piecewise-polynomial approximations",2021,"ACM Transactions on Graphics (TOG)","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3450627","https://scholar.google.com/scholar?cites=11215164113633506948&as_sdt=2005&sciodt=2007&hl=en",911,"2022-06-21 20:50:26","","10.1145/3450627","","",,,,,2,2.00,1,3,1,"… Additionally, we show that additional dimensions (eg, high-order light bounces) can be included in our framework, taking advantage of the variance reduction in lower dimensions while …","https://arxiv.org/pdf/2008.06722","https://scholar.google.com/scholar?q=related:hHbVQldEpJsJ:scholar.google.com/&scioq=source:acm+%22high+order%22+network&hl=en&as_sdt=2007"
