Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
4,"C Ruiz-Martin, G Wainer…","Formal abstract modeling of dynamic multiplex networks",2018,"… of the 2018 ACM SIGSIM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3200921.3200922","https://scholar.google.com/scholar?cites=7617299939336466952&as_sdt=2005&sciodt=2007&hl=en",710,"2022-06-21 19:36:36","","10.1145/3200921.3200922","","",,,,,4,1.00,1,3,4,"… If we need more complex behaviors, we can define it in different XML files (for instance, if different groups of individuals react differently to the virus, we might have different XML files to …","http://vs3.sce.carleton.ca/publications/2018/RWL18/Formal%20Abstract%20Modeling%20of%20Dynamic%20Multiplex%20Networks.pdf","https://scholar.google.com/scholar?q=related:CDLBx-8VtmkJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
14,"J Ok, Y Jin, J Shin, Y Yi","On maximizing diffusion speed over social networks with strategic users",2016,"… /ACM Transactions on Networking","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7478634/","https://scholar.google.com/scholar?cites=14678548101102513220&as_sdt=2005&sciodt=2007&hl=en",711,"2022-06-21 19:36:36","","","","",,,,,14,2.33,4,4,6,"… and studied the conditions (of network topology and the payoff difference between old and new technologies) on the existence of a small seed set, referred as the so-called “contagion …","","https://scholar.google.com/scholar?q=related:RCyzSLqttMsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
5,"O Manta, T Androutsou, A Anastasiou…","A three-module proposed solution to improve cognitive and social skills of students with attention deficit disorder (ADD) and high functioning autism (HFA) innovative …",2020,"… of the 13th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3389189.3398003","https://scholar.google.com/scholar?cites=6689891083181027833&as_sdt=2005&sciodt=2007&hl=en",712,"2022-06-21 19:36:36","","10.1145/3389189.3398003","","",,,,,5,2.50,1,4,2,"… with cognitive disabilities becomes a really complex, challenging and difficult task and the … Imuta, “Lifespan differences in emotional contagion while watching emotion-eliciting videos,…","","https://scholar.google.com/scholar?q=related:-fEO335E11wJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
3,"C Chen, N J. Bergholm","Citizen technical communicators: A transnational social justice analysis of grassroots genres during the novel coronavirus outbreak",2020,"… of the 38th ACM International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3380851.3416778","https://scholar.google.com/scholar?cites=14288834110203734244&as_sdt=2005&sciodt=2007&hl=en",713,"2022-06-21 19:36:36","","10.1145/3380851.3416778","","",,,,,3,1.50,2,2,2,"… an interrelated group of genres (artifact types and the interpretive habits that have developed around them) used to jointly mediate the activities that allow people to accomplish complex …","","https://scholar.google.com/scholar?q=related:5Kgt8eoiTMYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
25,"M Akbari, TS Chua","Leveraging behavioral factorization and prior knowledge for community discovery and profiling",2017,"… of the Tenth ACM International Conference on Web …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3018661.3018693","https://scholar.google.com/scholar?cites=15120302732269164852&as_sdt=2005&sciodt=2007&hl=en",714,"2022-06-21 19:36:36","","10.1145/3018661.3018693","","",,,,,25,5.00,13,2,5,"… Homophily and contagion are generically confounded in observational social network studies. … Enhanced community structure detection in complex networks with partial background …","","https://scholar.google.com/scholar?q=related:NJlFZTkb1tEJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
19,"Q Linghu, F Zhang, X Lin, W Zhang…","Global reinforcement of social networks: The anchored coreness problem",2020,"… of the 2020 ACM SIGMOD …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3318464.3389744","https://scholar.google.com/scholar?cites=14096502634374978844&as_sdt=2005&sciodt=2007&hl=en",715,"2022-06-21 19:36:36","","10.1145/3318464.3389744","","",,,,,19,9.50,4,5,2,"The stability of a social network has been widely studied as an important indicator for both the network holders and the participants. Existing works on reinforcing networks focus on a …","https://www.researchgate.net/profile/Qingyuan-Linghu/publication/341743290_Global_Reinforcement_of_Social_Networks_The_Anchored_Coreness_Problem/links/60efa16e9541032c6d3eae32/Global-Reinforcement-of-Social-Networks-The-Anchored-Coreness-Problem.pdf","https://scholar.google.com/scholar?q=related:HF1HoXXWoMMJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"A Topîrceanu, RE Precup","A novel methodology for improving election poll prediction using time-aware polling",2019,"Proceedings of the 2019 IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3341161.3342900","https://scholar.google.com/scholar?cites=5803438383375906997&as_sdt=2005&sciodt=2007&hl=en",716,"2022-06-21 19:36:36","","10.1145/3341161.3342900","","",,,,,1,0.33,1,2,3,"… CONCLUSION Inspired by temporal models for infectious contagion [20], [21], and dynamic … Muller, “Talk of the network: A complex systems look at the underlying process of word-of-…","","https://scholar.google.com/scholar?q=related:tfj8NHb0iVAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
4,"P Garg, I King, MR Lyu","Information propagation in social rating networks",2012,"… of the 21st ACM international conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2396761.2398620","https://scholar.google.com/scholar?cites=1061330226364364271&as_sdt=2005&sciodt=2007&hl=en",717,"2022-06-21 19:36:36","","10.1145/2396761.2398620","","",,,,,4,0.40,1,3,10,"… However, considering the completely independent model (considered by IC-N [4]) gives a very complex form for p(sv|A(v, t)); even when we assume that every ui has same pv,ui,+ and …","https://scholar.archive.org/work/cvuwqvhuyrdrdj6aa55gsd2mbe/access/wayback/http://www.cse.cuhk.edu.hk/lyu/_media/publications/priyanka_cikm12.pdf?id=publications%3Aconference2&cache=cache","https://scholar.google.com/scholar?q=related:7zXVuzeaug4J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
6,"S Yaman, F Fagerholm, M Munezero…","Notifying and involving users in experimentation: ethical perceptions of software practitioners",2017,"2017 ACM/IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8170103/","https://scholar.google.com/scholar?cites=6593618649351736526&as_sdt=2005&sciodt=2007&hl=en",718,"2022-06-21 19:36:36","","","","",,,,,6,1.20,2,4,5,"… Complex and uncertain customer requirements, and rapidly advancing technology, create … Facebook’s emotional contagion experiment as a challenge to research ethics. Media and …","https://helda.helsinki.fi/bitstream/handle/10138/232258/Ethics_CRV.pdf?sequence=1","https://scholar.google.com/scholar?q=related:zkwAIzo9gVsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
42,"O Ben-Zwi, D Hermelin, D Lokshtanov…","An exact almost optimal algorithm for target set selection in social networks",2009,"… of the 10th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1566374.1566424","https://scholar.google.com/scholar?cites=7117375439588138938&as_sdt=2005&sciodt=2007&hl=en",719,"2022-06-21 19:36:36","","10.1145/1566374.1566424","","",,,,,42,3.23,11,4,13,"… Talk of the network: A complex systems look at the underlying process of word-of-mouth. Marketing Letters, … Contagion. The Review of Economic Studies, 67(1):57–78, 2000. [26] E. …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.524.2401&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:up-9uUD_xWIJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
23,"D Arbour, D Garant, D Jensen","Inferring network effects from observational data",2016,"Proceedings of the 22nd ACM SIGKDD …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2939672.2939791","https://scholar.google.com/scholar?cites=10372110105643508535&as_sdt=2005&sciodt=2007&hl=en",720,"2022-06-21 19:36:36","","10.1145/2939672.2939791","","",,,,,23,3.83,8,3,6,"We present Relational Covariate Adjustment (RCA), a general method for estimating causal effects in relational data. Relational Covariate Adjustment is implemented through two high-…","https://www.kdd.org/kdd2016/papers/files/rfp0878-arbourA.pdf","https://scholar.google.com/scholar?q=related:N-Me8i8j8Y8J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
17,"G Catolino, F Palomba, DA Tamburri…","Refactoring community smells in the wild: the practitioner's field manual",2020,"Proceedings of the acm …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3377815.3381380","https://scholar.google.com/scholar?cites=4474747727383403431&as_sdt=2005&sciodt=2007&hl=en",721,"2022-06-21 19:36:36","","10.1145/3377815.3381380","","",,,,,17,8.50,4,4,2,"… Furthermore, from the perspective of our current understanding over software processes and software engineering as a sociotechnical system, the results of this study reflect a complex …","https://fpalomba.github.io/pdf/Conferencs/C46.pdf","https://scholar.google.com/scholar?q=related:p5ssjll_GT4J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
31,"Y Ruan, S Parthasarathy","Simultaneous detection of communities and roles from large networks",2014,"… of the second ACM conference on Online …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2660460.2660482","https://scholar.google.com/scholar?cites=16032985644481810374&as_sdt=2005&sciodt=2007&hl=en",722,"2022-06-21 19:36:36","","10.1145/2660460.2660482","","",,,,,31,3.88,16,2,8,"… Information contagion: An empirical study of the spread of news on digg and twitter social … Uncovering the overlapping community structure of complex networks in nature and society. …","https://cosn.acm.org/2014/files/cosn086f-ruanA.pdf","https://scholar.google.com/scholar?q=related:xo9GTH-bgN4J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
33,"X Rong, Q Mei","Diffusion of innovations revisited: from social network to innovation network",2013,"… of the 22nd ACM international conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2505515.2505587","https://scholar.google.com/scholar?cites=9365771350234840920&as_sdt=2005&sciodt=2007&hl=en",723,"2022-06-21 19:36:36","","10.1145/2505515.2505587","","",,,,,33,3.67,17,2,9,"… Competitive contagion in networks. In Proceedings of the 44th symposium on Theory of … The structure and function of complex networks. SIAM review, 45(2):167–256, 2003. [22] L. …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1085.7454&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:WD9Hymvn-YEJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"S Jain, DC Parkes","The role of game theory in",2009,"","core.ac.uk","https://core.ac.uk/download/pdf/28933141.pdf","",724,"2022-06-21 19:36:36","PDF","","","",,,,,0,0.00,0,2,13,"… But in practice, these are typically complex dynamic systems, in which users participate multiple times (often with different sets of players) and in which previous experiences can …","https://core.ac.uk/download/pdf/28933141.pdf","https://scholar.google.com/scholar?q=related:xLBhuUi6xroJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
21,"J Ok, Y Jin, J Shin, Y Yi","On maximizing diffusion speed in social networks: impact of random seeding and clustering",2014,"The 2014 ACM international conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2591971.2591991","https://scholar.google.com/scholar?cites=3150637769442158218&as_sdt=2005&sciodt=2007&hl=en",725,"2022-06-21 19:36:36","","10.1145/2591971.2591991","","",,,,,21,2.63,5,4,8,"… a small seed set, referred as the so-called “contagion set,” under which all individuals adopt new … Maps of random walks on complex networks reveal community structure. PNAS, 105(4):…","https://koasas.kaist.ac.kr/bitstream/10203/190518/1/80866.pdf","https://scholar.google.com/scholar?q=related:imaHx1tQuSsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
16,"M Kim, D Newth, P Christen","Modeling dynamics of meta-populations with a probabilistic approach: Global diffusion in social media",2013,"Proceedings of the 22nd ACM international …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2505515.2505583","https://scholar.google.com/scholar?cites=4300972134684632476&as_sdt=2005&sciodt=2007&hl=en",726,"2022-06-21 19:36:36","","10.1145/2505515.2505583","","",,,,,16,1.78,5,3,9,"… Thus, each contagion is a Bernoulli trial, and the probability that an individual adopts after j … Innovation diffusion in heterogeneous populations: Contagion, social influence, and social …","","https://scholar.google.com/scholar?q=related:nCW7dF4fsDsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
102,"G Ver Steeg, A Galstyan","Information-theoretic measures of influence based on content dynamics",2013,"… of the sixth ACM international conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2433396.2433400","https://scholar.google.com/scholar?cites=5581097750556256611&as_sdt=2005&sciodt=2007&hl=en",727,"2022-06-21 19:36:36","","10.1145/2433396.2433400","","",,,,,102,11.33,51,2,9,"… How visibility and divided attention constrain social contagion. Arxiv preprint … Local information transfer as a spatiotemporal filter for complex systems. Phys. Rev. …","https://arxiv.org/pdf/1208.4475","https://scholar.google.com/scholar?q=related:YymjjtUKdE0J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
3,"M Volonte, AT Duchowski, SV Babu","Effects of a virtual human appearance fidelity continuum on visual attention in virtual reality",2019,"Proceedings of the 19th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3308532.3329461","https://scholar.google.com/scholar?cites=9460766016943589900&as_sdt=2005&sciodt=2007&hl=en",728,"2022-06-21 19:36:36","","10.1145/3308532.3329461","","",,,,,3,1.00,1,3,3,"… accurately assess the status of objects within a complex scene. We found that this concept of … Effects of virtual human appearance fidelity on emotion contagion in affective inter-personal …","https://www.researchgate.net/profile/Matias-Volonte/publication/334181912_Effects_of_a_Virtual_Human_Appearance_Fidelity_Continuum_on_Visual_Attention_in_Virtual_Reality/links/5e062da7299bf10bc37e180e/Effects-of-a-Virtual-Human-Appearance-Fidelity-Continuum-on-Visual-Attention-in-Virtual-Reality.pdf","https://scholar.google.com/scholar?q=related:DIoCL5FkS4MJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"F Fabbri, Y Wang, F Bonchi, C Castillo…","Rewiring What-to-Watch-Next Recommendations to Reduce Radicalization Pathways",2022,"… of the ACM Web …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3485447.3512143","",729,"2022-06-21 19:36:36","","10.1145/3485447.3512143","","",,,,,0,0.00,0,5,1,"Recommender systems typically suggest to users content similar to what they consumed in the past. If a user happens to be exposed to strongly polarized content, she might …","https://arxiv.org/pdf/2202.00640","https://scholar.google.com/scholar?q=related:WpAD9StesBoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
9,"HK Peng, R Marculescu","Identifying dynamics and collective behaviors in microblogging traces",2013,"Proceedings of the 2013 IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2492517.2500250","https://scholar.google.com/scholar?cites=15949457285544513941&as_sdt=2005&sciodt=2007&hl=en",730,"2022-06-21 19:36:36","","10.1145/2492517.2500250","","",,,,,9,1.00,5,2,9,"Microblogging disseminates realtime information through dynamic user interactions. While it is intuitive that such interactions may generate patterns, it is difficult to identify and …","https://users.ece.cmu.edu/~huankaip/techReport_10page.pdf","https://scholar.google.com/scholar?q=related:lZElueXaV90J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"P Perrotin, S Sadou, D Hairion…","Detecting human vulnerably in socio-technical systems: a naval case study",2020,"… of the 23rd ACM/IEEE …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3417990.3420045","",731,"2022-06-21 19:36:36","","10.1145/3417990.3420045","","",,,,,0,0.00,0,4,2,"… Concerning the value of each factor, some can be valued easily (for instance from 0 to 5), while others need a more complex value. Using one of the approach used in social …","","https://scholar.google.com/scholar?q=related:aPS1V3Y4xxoJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
24,"S Guha, SB Wicker","Do birds of a feather watch each other? homophily and social surveillance in location based social networks",2015,"… of the 18th ACM Conference on Computer …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2675133.2675179","https://scholar.google.com/scholar?cites=7367379497227884853&as_sdt=2005&sciodt=2007&hl=en",732,"2022-06-21 19:36:36","","10.1145/2675133.2675179","","",,,,,24,3.43,12,2,7,"… [6] conducted a 3-week user study (n=27) and found that more complex privacy settings were the most useful and led to more sharing but also increased the user’s burden of privacy …","","https://scholar.google.com/scholar?q=related:NZnDYZ4wPmYJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"Y Son, G Cho, H Kim, S Woo","Understanding Users' Risk Perceptions about Personal Health Records Shared on Social Networking Services",2019,"… of the 2019 ACM Asia Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3321705.3329838","",733,"2022-06-21 19:36:36","","10.1145/3321705.3329838","","",,,,,0,0.00,0,4,3,"… indicating that there are likely to be complex and multiple reasons behind their answers. To … Especially, a number of participants reported that the severity and contagion of the disease …","https://seclab.skku.edu/wp-content/uploads/2019/06/asia303-sonA.pdf","https://scholar.google.com/scholar?q=related:RLAg0RsJSc0J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
11,"P Wisessing, J Dingliana, R McDonnell","Perception of lighting and shading for animated virtual characters",2016,"Proceedings of the ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2931002.2931015","https://scholar.google.com/scholar?cites=5901698270124112769&as_sdt=2005&sciodt=2007&hl=en",734,"2022-06-21 19:36:36","","10.1145/2931002.2931015","","",,,,,11,1.83,4,3,6,"… Effects of virtual human appearance fidelity on emotion contagion in affective inter-personal simulations. IEEE Transactions on Visualization and Computer Graphics 22, 4 (April), 1326–…","https://www.scss.tcd.ie/rachel.mcdonnell/papers/SAP2016b.pdf","https://scholar.google.com/scholar?q=related:gftI4k4L51EJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
6,"P Kaghazgaran, M Bos, L Neves, N Shah","Social factors in closed-network content consumption",2020,"Proceedings of the 29th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3340531.3411935","https://scholar.google.com/scholar?cites=2312892720176051125&as_sdt=2005&sciodt=2007&hl=en",735,"2022-06-21 19:36:36","","10.1145/3340531.3411935","","",,,,,6,3.00,2,4,2,"How do users on social platforms consume content shared by their friends? Is this consumption socially motivated, and can we predict it? Considerable prior work has focused on …","http://nshah.net/publications/ClosedNetworkConsumption.CIKM.2020.pdf","https://scholar.google.com/scholar?q=related:tTOuvawLGSAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"L Wu, H Liu","Debunking rumors in social networks: A timely approach",2019,"Proceedings of the 10th ACM Conference on Web …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3292522.3326025","https://scholar.google.com/scholar?cites=15993665474104503234&as_sdt=2005&sciodt=2007&hl=en",736,"2022-06-21 19:36:36","","10.1145/3292522.3326025","","",,,,,1,0.33,1,2,3,"… speciic rumor campaign, and the proposed approach can be applied to more problems such as the epidemic containment and the group-level immunization that share strong contagion …","https://dl.acm.org/doi/pdf/10.1145/3292522.3326025","https://scholar.google.com/scholar?q=related:wqttuALq9N0J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
7,"T Chomutare, E Årsand…","Temporal community structure patterns in diabetes social networks",2012,"2012 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6425670/","https://scholar.google.com/scholar?cites=2386818529809351778&as_sdt=2005&sciodt=2007&hl=en",737,"2022-06-21 19:36:36","","","","",,,,,7,0.70,2,3,10,"… Focuses on the influence of users (contagion effect) and their neighborhood on weight … Vicsek, “Uncovering the overlapping community structure of complex networks in nature …","","https://scholar.google.com/scholar?q=related:YkSblM6uHyEJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"S Baki, RM Verma, O Gnawali","Scam Augmentation and Customization: Identifying Vulnerable Users and Arming Defenders",2020,"… of the 15th ACM Asia Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3320269.3384753","https://scholar.google.com/scholar?cites=46885198649335297&as_sdt=2005&sciodt=2007&hl=en",738,"2022-06-21 19:36:36","","10.1145/3320269.3384753","","",,,,,2,1.00,1,3,2,"… The effectiveness of RTN in email masquerade attack has been studied in [5], but here we use it for generating company representative offers which are much longer and more complex. …","https://dl.acm.org/doi/pdf/10.1145/3320269.3384753","https://scholar.google.com/scholar?q=related:AZ63-taRpgAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
1,"A Chatterjee, K Nygard","Predicting Stock Close Price Using Microsoft Azure",2017,"… /ACM International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9069116/","https://scholar.google.com/scholar?cites=5167153920861414211&as_sdt=2005&sciodt=2007&hl=en",739,"2022-06-21 19:36:36","","","","",,,,,1,0.20,1,2,5,"… While trying out different regression models we have seen that the complex models like … Structure and evolution of mood contagion in the Twitter social network. Proceedings of the …","","https://scholar.google.com/scholar?q=related:QyO2QB1rtUcJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
19,"B Hu, M Jamali, M Ester","Learning the strength of the factors influencing user behavior in online social networks",2012,"… /ACM International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6425737/","https://scholar.google.com/scholar?cites=1692535204827854039&as_sdt=2005&sciodt=2007&hl=en",740,"2022-06-21 19:36:36","","","","",,,,,19,1.90,6,3,10,"… Although learning and inference will be more complex, considering rating values may improve the accuracy of learning the factor weights. Intuitively, the social correlation weight …","","https://scholar.google.com/scholar?q=related:13SbJc0XfRcJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
13,"JP Bagrow, CM Danforth, L Mitchell","Which friends are more popular than you? Contact strength and the friendship paradox in social networks",2017,"… of the 2017 IEEE/ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3110025.3110027","https://scholar.google.com/scholar?cites=16840643560414406128&as_sdt=2005&sciodt=2007&hl=en",741,"2022-06-21 19:36:36","","10.1145/3110025.3110027","","",,,,,13,2.60,4,3,5,"… Lerman, “How visibility and divided attention constrain social contagion,” in Privacy, Security, Risk and Trust (PASSAT), 2012 International Conference on and 2012 International …","https://dl.acm.org/doi/pdf/10.1145/3110025.3110027","https://scholar.google.com/scholar?q=related:8GV4txf8tekJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"K Ali, CY Wang, MY Yeh…","Addressing competitive influence maximization on unknown social network with deep reinforcement learning",2020,"2020 IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9381471/","https://scholar.google.com/scholar?cites=15030241692314352112&as_sdt=2005&sciodt=2007&hl=en",742,"2022-06-21 19:36:36","","","","",,,,,2,1.00,1,4,2,"… The recent success and fast computational resources allow us to tackle the high dimensional and complex problems using deep learning. The deep learning can provide the …","https://web.ntpu.edu.tw/~myday/doc/ASONAM2020/ASONAM2020_Proceedings/pdf/papers/031_017_196.pdf","https://scholar.google.com/scholar?q=related:8Lmpfi8lltAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"C Abdul-Wahid, S Abdul-Wahid, A Aberer…","2011 Index IEEE/ACM Transactions on Computational Biology and Bioinformatics Vol. 8",2011,"IEEE/ACM …","computer.org","https://www.computer.org/csdl/api/v1/periodical/trans/tb/2012/01/tb11/13rRUxBa5vJ/download-article/pdf","",743,"2022-06-21 19:36:36","","","","",,,,,0,0.00,0,4,11,"This index covers all technical items—papers, correspondence, reviews, etc.—that appeared in this periodical during 2011, and items from previous years that were commented upon or …","https://ieeexplore.ieee.org/iel5/8857/6078452/06078458.pdf",""
14,"R Guo, P Shakarian","A comparison of methods for cascade prediction",2016,"… IEEE/ACM International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7752296/","https://scholar.google.com/scholar?cites=3153744527044378332&as_sdt=2005&sciodt=2007&hl=en",744,"2022-06-21 19:36:36","","","","",,,,,14,2.33,7,2,6,"… Rosvall and CT Bergstrom, “Maps of random walks on complex networks reveal community structure,” Proceedings of the National Academy of Sciences, vol. 105, no. 4, pp. …","https://arxiv.org/pdf/1606.05730","https://scholar.google.com/scholar?q=related:3P7PJvBZxCsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
8,"T Martin, G Schoenebeck, M Wellman","Characterizing strategic cascades on networks",2014,"Proceedings of the fifteenth ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2600057.2602848","https://scholar.google.com/scholar?cites=1186483705504432964&as_sdt=2005&sciodt=2007&hl=en",745,"2022-06-21 19:36:36","","10.1145/2600057.2602848","","",,,,,8,1.00,3,3,8,"… Using complex systems analysis to advance marketing theory development: Modeling … Information contagion: An empirical study of the spread of news on Digg and Twitter social …","https://arxiv.org/pdf/1310.2561","https://scholar.google.com/scholar?q=related:RINh1qQ8dxAJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
0,"S Pal, A Mukhopadhyay, GK Shukla","Can IT Improve Cardiac Treatment Quality? A Quantitative Study of Interaction between Technology and External Factors",2018,"Proceedings of the 2018 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3209626.3209704","",746,"2022-06-21 19:36:36","","10.1145/3209626.3209704","","",,,,,0,0.00,0,3,4,"… and regulators have made HIT adoption a complex phenomenon [4]. Although using standard … Social contagion and information technology diffusion: the adoption of electronic medical …","","https://scholar.google.com/scholar?q=related:parPz2w6rnsJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
2,"A Webster, B Kapron, V King","Stability of certainty and opinion in influence networks",2016,"2016 IEEE/ACM International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7752406/","https://scholar.google.com/scholar?cites=13060203046436750727&as_sdt=2005&sciodt=2007&hl=en",747,"2022-06-21 19:36:36","","","","",,,,,2,0.33,1,3,6,"This paper introduces two models for influence in networks, and presents some upper and lower bounds for time needed to reach stability in these models. The first, called the Majority …","https://dspace.library.uvic.ca/bitstream/handle/1828/7183/Webster_Ariel_MSc_2016.pdf;sequence=1","https://scholar.google.com/scholar?q=related:h0VWjXkpP7UJ:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
6,"N Veldt, AR Benson, J Kleinberg","The generalized mean densest subgraph problem",2021,"Proceedings of the 27th ACM SIGKDD …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3447548.3467398","https://scholar.google.com/scholar?cites=10277300340699892662&as_sdt=2005&sciodt=2007&hl=en",748,"2022-06-21 19:36:36","","10.1145/3447548.3467398","","",,,,,6,6.00,2,3,1,"Finding dense subgraphs of a large graph is a standard problem in graph mining that has been studied extensively both for its theoretical richness and its many practical applications. In …","https://arxiv.org/pdf/2106.00909","https://scholar.google.com/scholar?q=related:tgtrWTVOoI4J:scholar.google.com/&scioq=source:acm+complex+contagion&hl=en&as_sdt=2007"
